ID_Cliente;Nome;Sobrenome;Categoria;Endereco;Cidade (Estado) - CEP;Email;Idade;CPF
1922;Brenda;Cardoso;Bronze;Rua Felisberto de Santana 102;Salvador (Bahia) - 41710-810;BrendaPintoCardoso@rhyta.com;85;956.700.362-98
1923;Brenda;Cardoso;Bronze;Avenida das Mangueiras 270;Itu (São Paulo) - 13301-630;BrendaRodriguesCardoso@armyspy.com;69;390.752.983-90
1924;Brenda;Cardoso;Ouro;Rua Rosendo Rodrigues 1439;Palmeira dos Índios (Alagoas) - 57607-330;BrendaFernandesCardoso@teleworm.us;51;317.604.977-38
1925;Breno;Cardoso;Ouro;Quadra 210 Sul Avenida NS 10 135;Palmas (Tocantins) - 77020-582;BrenoBarrosCardoso@jourrapide.com;83;472.544.887-70
1926;Breno;Cardoso;Bronze;Avenida Sílvio Sciumbata 1650;São Paulo (São Paulo) - 04789-010;BrenoSantosCardoso@teleworm.us;42;957.465.953-49
1927;Bruna;Cardoso;Bronze;Rua São Francisco de Paula 1843;Itajubá (Minas Gerais) - 37505-080;BrunaGomesCardoso@superrito.com;51;770.446.013-75
1928;Bruna;Cardoso;Bronze;Rua Agenor Theodoro 212;Votorantim (São Paulo) - 18117-702;BrunaFernandesCardoso@teleworm.us;54;261.275.315-00
1929;Bruna;Cardoso;Prata;Rua Oito 1949;Juiz de Fora (Minas Gerais) - 36048-250;BrunaGoncalvesCardoso@fleckens.hu;28;292.998.134-26
1930;Bruna;Cardoso;Prata;Rua Tarento 1344;Duque de Caxias (Rio de Janeiro) - 25060-600;BrunaFerreiraCardoso@armyspy.com;61;742.803.637-22
1931;Bruna;Cardoso;Prata;Via João Santiago 1366;Tubarão (Santa Catarina) - 88703-100;BrunaMartinsCardoso@armyspy.com;48;847.695.281-32
1932;Bruna;Cardoso;Prata;Avenida Cassiano 1833;Salvador (Bahia) - 40415-125;BrunaSilvaCardoso@teleworm.us;40;501.478.999-40
1933;Bruna;Cardoso;Prata;Rua Jaracatia 466;Maringá (Paraná) - 87005-070;BrunaCostaCardoso@superrito.com;80;861.440.713-00
1934;Bruno;Cardoso;Prata;Rua Doze 103;Petrolina (Pernambuco) - 56312-120;BrunoGomesCardoso@dayrep.com;49;281.166.414-92
1935;Bruno;Cardoso;Bronze;Rua Maria Pereira de Melo 805;Patos de Minas (Minas Gerais) - 38705-204;BrunoSousaCardoso@teleworm.us;62;540.281.553-47
1936;Camila;Cardoso;Bronze;Rua Ipuacú 716;São Paulo (São Paulo) - 05890-090;CamilaMeloCardoso@cuvox.de;46;711.782.998-21
1937;Camila;Cardoso;Bronze;Rua Maringá 1749;Catanduva (São Paulo) - 15802-265;CamilaCarvalhoCardoso@cuvox.de;47;892.529.774-49
1938;Camila;Cardoso;Bronze;Rua Rio de Janeiro 143;Aparecida de Goiânia (Goiás) - 74969-295;CamilaCorreiaCardoso@fleckens.hu;85;545.695.374-99
1939;Carla;Cardoso;Bronze;Rua Roberto Catunda 620;Santos (São Paulo) - 11086-110;CarlaDiasCardoso@rhyta.com;20;932.601.799-09
1940;Carla;Cardoso;Bronze;Praça Doze de Outubro 411;Hortolândia (São Paulo) - 13185-413;CarlaRochaCardoso@jourrapide.com;72;165.967.297-02
1941;Carlos;Cardoso;Bronze;Rua Capitão Mileu Teófilo de Oliveira 876;Ribeirão Preto (São Paulo) - 14062-077;CarlosPintoCardoso@dayrep.com;20;682.424.851-78
1942;Carolina;Cardoso;Bronze;Rua Santa Madalena de Piazzi 1966;Curitiba (Paraná) - 80240-550;CarolinaCastroCardoso@cuvox.de;47;925.608.467-80
1943;Carolina;Cardoso;Diamante;Rua Frei Emiliano Monteiro 1929;Cuiabá (Mato Grosso) - 78050-690;CarolinaSousaCardoso@fleckens.hu;62;831.182.465-70
1944;Carolina;Cardoso;Diamante;Rua João Faria Filho 1177;Piracicaba (São Paulo) - 13402-267;CarolinaGomesCardoso@jourrapide.com;28;935.160.302-40
1945;Carolina;Cardoso;Ouro;Vila Rebouças 659;Fortaleza (Ceará) - 60055-230;CarolinaRochaCardoso@fleckens.hu;37;502.753.007-22
1946;Carolina;Cardoso;Diamante;Praça São João 1948;Timóteo (Minas Gerais) - 35182-328;CarolinaSouzaCardoso@dayrep.com;23;664.542.843-01
1947;Clara;Cardoso;Diamante;5ª Travessa Senador Barros de Carvalho 305;Jaboatão dos Guararapes (Pernambuco) - 54160-275;ClaraCostaCardoso@dayrep.com;37;930.044.967-20
1948;Clara;Cardoso;Diamante;Rua Juvenal Rodrigues Dias 1647;Araçatuba (São Paulo) - 16057-630;ClaraMartinsCardoso@teleworm.us;28;458.994.458-82
1949;Clara;Cardoso;Prata;Rua Pedro Favrin 367;Valinhos (São Paulo) - 13272-452;ClaraDiasCardoso@einrot.com;66;756.268.070-12
1950;Clara;Cardoso;Platina;Rua Thomás Losito 1084;São Paulo (São Paulo) - 02181-050;ClaraFerreiraCardoso@gustr.com;47;438.405.877-27
1951;Daniel;Cardoso;Ouro;Avenida São João 504;Apucarana (Paraná) - 86804-260;DanielRibeiroCardoso@armyspy.com;83;859.241.565-91
1952;Daniel;Cardoso;Bronze;Rua Alfa 66;Gravataí (Rio Grande do Sul) - 94110-220;DanielRodriguesCardoso@superrito.com;42;992.154.959-67
1953;Danilo;Cardoso;Diamante;Rua Paulo Afonso 1395;Chapecó (Santa Catarina) - 89812-570;DaniloCostaCardoso@superrito.com;26;234.421.653-77
1954;Danilo;Cardoso;Diamante;Praça Luiza Copatti Mazzoni 610;Barbacena (Minas Gerais) - 36205-282;DaniloAzevedoCardoso@rhyta.com;31;732.729.289-60
1955;Danilo;Cardoso;Diamante;Rua Mahatma Gandhi 683;Ipatinga (Minas Gerais) - 35162-388;DaniloCorreiaCardoso@dayrep.com;36;373.199.862-99
1956;Danilo;Cardoso;Ouro;Rua Tupã 1923;Catanduva (São Paulo) - 15806-365;DaniloOliveiraCardoso@armyspy.com;35;882.500.556-32
1957;Danilo;Cardoso;Diamante;Rua 4 1903;Jataí (Goiás) - 75806-520;DaniloAraujoCardoso@einrot.com;23;305.315.088-38
1958;Davi;Cardoso;Diamante;Avenida Paulista 1313;Rio Claro (São Paulo) - 13504-057;DaviRibeiroCardoso@armyspy.com;33;294.392.843-74
1959;Davi;Cardoso;Diamante;Trecho MLN ML Trecho 01 1157;Lago Norte (Distrito Federal) - 71540-010;DaviFerreiraCardoso@cuvox.de;73;969.171.074-92
1960;Davi;Cardoso;Platina;Avenida Bahia 871;Itaguaí (Rio de Janeiro) - 23810-420;DaviDiasCardoso@superrito.com;19;291.486.186-91
1961;Davi;Cardoso;Diamante;Rua Gusmão Nogueira Porto 1268;Jacareí (São Paulo) - 12320-240;DaviGoncalvesCardoso@armyspy.com;44;450.017.268-83
1962;Diego;Cardoso;Diamante;Rua Oswaldo Casimiro Muller 1522;São Paulo (São Paulo) - 04571-030;DiegoOliveiraCardoso@teleworm.us;40;217.713.748-96
1963;Diego;Cardoso;Bronze;Rua Cristóvão Colombo 1556;Campo Limpo Paulista (São Paulo) - 13238-142;DiegoCunhaCardoso@rhyta.com;31;801.698.947-03
1964;Diogo;Cardoso;Bronze;Rua Acaraú 648;Porto Velho (Rondônia) - 78913-720;DiogoCorreiaCardoso@fleckens.hu;50;848.507.532-30
1965;Douglas;Cardoso;Bronze;Rua Tenente Milton da Silva Rosa 1602;Santa Maria (Rio Grande do Sul) - 97070-670;DouglasGoncalvesCardoso@fleckens.hu;79;625.340.550-03
1966;Douglas;Cardoso;Prata;Rua Coronel João Rodrigues 1761;Recife (Pernambuco) - 50740-200;DouglasAzevedoCardoso@teleworm.us;48;347.980.146-30
1967;Douglas;Cardoso;Prata;Rua Expedicionário 1195;Novo Hamburgo (Rio Grande do Sul) - 93534-560;DouglasSouzaCardoso@cuvox.de;24;646.100.211-10
1968;Douglas;Cardoso;Bronze;Travessa Ipiranga 556;Caraguatatuba (São Paulo) - 11663-380;DouglasAzevedoCardoso@rhyta.com;56;177.276.880-45
1969;Emilly;Cardoso;Bronze;Rua do Geógrafo 25;Uberlândia (Minas Gerais) - 38412-356;EmillyMeloCardoso@fleckens.hu;37;403.831.224-06
1970;Emilly;Cardoso;Platina;Rua Valério Cadore 1603;Itajaí (Santa Catarina) - 88308-685;EmillyRodriguesCardoso@einrot.com;62;369.102.036-40
1971;Emily;Cardoso;Diamante;Rua da Prosperidade 656;Rio de Janeiro (Rio de Janeiro) - 21760-625;EmilyRodriguesCardoso@teleworm.us;35;582.423.573-23
1972;Emily;Cardoso;Diamante;Rua Paratinga 396;Natal (Rio Grande do Norte) - 59120-140;EmilyMeloCardoso@armyspy.com;84;462.867.694-12
1973;Emily;Cardoso;Diamante;Rua Machado de Assis 1126;Serra (Espírito Santo) - 29165-490;EmilyFerreiraCardoso@superrito.com;78;826.767.499-35
1974;Enzo;Cardoso;Platina;Estrada Hawaí Clube e Tozan 762;São Bernardo do Campo (São Paulo) - 09831-580;EnzoPintoCardoso@teleworm.us;34;238.210.883-54
1975;Enzo;Cardoso;Diamante;Rua dos Jasmins 44;Carapicuíba (São Paulo) - 06355-380;EnzoFernandesCardoso@superrito.com;24;988.050.665-08
1976;Estevan;Cardoso;Diamante;Rua Franca 1636;Campo Limpo Paulista (São Paulo) - 13238-510;EstevanRibeiroCardoso@teleworm.us;29;951.450.169-13
1977;Estevan;Cardoso;Prata;Rua Henrique Dias 1384;Novo Hamburgo (Rio Grande do Sul) - 93520-270;EstevanFernandesCardoso@armyspy.com;72;355.462.342-37
1978;Evelyn;Cardoso;Diamante;Rua Vinte e Cinco de Agosto 1725;Santa Luzia (Minas Gerais) - 33015-250;EvelynOliveiraCardoso@jourrapide.com;64;140.430.199-20
1979;Evelyn;Cardoso;Diamante;Rua Shigueo Kuroda 1767;Apucarana (Paraná) - 86802-067;EvelynSantosCardoso@teleworm.us;78;527.492.344-50
1980;Fábio;Cardoso;Bronze;Quadra SQS 109 Bloco B 1587;Brasília (Distrito Federal) - 70372-020;FabioRodriguesCardoso@jourrapide.com;43;134.601.739-55
1981;Fábio;Cardoso;Bronze;Rua Santanópolis 426;São Paulo (São Paulo) - 03263-120;FabioAlvesCardoso@jourrapide.com;63;921.438.214-09
1982;Fábio;Cardoso;Bronze;Rua Domingos Rosa 182;Divinópolis (Minas Gerais) - 35501-492;FabioSouzaCardoso@rhyta.com;69;277.355.403-53
1983;Fábio;Cardoso;Bronze;Rua Manaus 917;Guarapari (Espírito Santo) - 29210-390;FabioSantosCardoso@teleworm.us;75;457.931.529-46
1984;Fábio;Cardoso;Bronze;Caminho da Irmandade 306;Rio de Janeiro (Rio de Janeiro) - 21070-520;FabioCastroCardoso@rhyta.com;20;562.131.548-09
1985;Felipe;Cardoso;Ouro;Rua Canindé 350;Cachoeiro de Itapemirim (Espírito Santo) - 29304-510;FelipeSantosCardoso@gustr.com;45;217.914.033-95
1986;Felipe;Cardoso;Ouro;Rua Lídia 1698;Belo Horizonte (Minas Gerais) - 31910-650;FelipeFernandesCardoso@teleworm.us;65;504.940.861-06
1987;Fernanda;Cardoso;Bronze;Quadra SQS 115 Bloco H 1642;Brasília (Distrito Federal) - 70385-080;FernandaCastroCardoso@jourrapide.com;78;508.631.820-38
1988;Fernanda;Cardoso;Bronze;Rua Rurices Antônio Chamon 598;Sete Lagoas (Minas Gerais) - 35702-552;FernandaFernandesCardoso@jourrapide.com;20;895.068.544-24
1989;Fernanda;Cardoso;Diamante;Rua Benedito Antônio de Oliveira 299;Guaratinguetá (São Paulo) - 12522-080;FernandaAzevedoCardoso@jourrapide.com;22;189.091.619-65
1990;Fernanda;Cardoso;Ouro;Rua Pedro Barbosa 133;São José do Rio Preto (São Paulo) - 15051-220;FernandaAzevedoCardoso@gustr.com;45;949.571.822-80
1991;Fernanda;Cardoso;Diamante;Rua Nossa Senhora da Penha 720;Vila Velha (Espírito Santo) - 29127-215;FernandaOliveiraCardoso@einrot.com;47;201.633.028-71
1992;Fernanda;Cardoso;Diamante;Rua Nicolau Gentile 154;Taboão da Serra (São Paulo) - 06770-300;FernandaBarbosaCardoso@armyspy.com;69;870.309.940-78
1993;Gabriel;Cardoso;Diamante;Rua Manuel Borges Sobrinho 910;Nilópolis (Rio de Janeiro) - 26525-710;GabrielFerreiraCardoso@gustr.com;83;369.386.218-45
1994;Gabriela;Cardoso;Prata;Rua Topázio 223;Itajaí (Santa Catarina) - 88310-280;GabrielaCorreiaCardoso@fleckens.hu;80;709.491.251-05
1995;Gabriela;Cardoso;Platina;Rua Sebastião Camargos Gouveia 1814;Ituiutaba (Minas Gerais) - 38302-230;GabrielaRodriguesCardoso@superrito.com;50;860.179.973-60
1996;Gabriela;Cardoso;Ouro;Rua Projetada 1195;Cabo Frio (Rio de Janeiro) - 28922-210;GabrielaAraujoCardoso@cuvox.de;44;801.763.721-72
1997;Gabriela;Cardoso;Bronze;Rua Padre Pedro Pacífico 1839;Garanhuns (Pernambuco) - 55293-030;GabrielaSouzaCardoso@dayrep.com;44;630.836.019-80
1998;Gabrielle;Cardoso;Diamante;Rua Maracujá 845;Telêmaco Borba (Paraná) - 84270-410;GabrielleAlvesCardoso@dayrep.com;75;101.378.890-70
1999;Gabrielle;Cardoso;Diamante;Rua Doutor Joaquim Affonso de Paula Neves 1866;Campinas (São Paulo) - 13050-210;GabrielleDiasCardoso@cuvox.de;42;438.651.543-79
2000;Gabrielly;Cardoso;Diamante;Quadra SQN 112 Bloco F 1879;Brasília (Distrito Federal) - 70762-060;GabriellyCostaCardoso@armyspy.com;36;469.700.517-14
2001;Giovana;Cardoso;Ouro;Quadra Quadra 349 1764;Luziânia (Goiás) - 72859-349;GiovanaMartinsCardoso@rhyta.com;77;303.415.031-85
2002;Giovana;Cardoso;Diamante;Rua Maria Luiza dos Santos 172;Campo Grande (Mato Grosso do Sul) - 79103-710;GiovanaSousaCardoso@gustr.com;53;828.413.325-35
2003;Giovana;Cardoso;Diamante;Rua dos Bambus Imperiais 1847;São Paulo (São Paulo) - 03978-480;GiovanaAlmeidaCardoso@jourrapide.com;42;133.693.093-43
2004;Giovana;Cardoso;Diamante;Rua dos Lírios 1777;Campinas (São Paulo) - 13087-420;GiovanaAlvesCardoso@dayrep.com;51;854.709.804-64
2005;Giovana;Cardoso;Platina;Rua Pena 1072;Aparecida de Goiânia (Goiás) - 74956-350;GiovanaCavalcantiCardoso@superrito.com;48;396.564.433-57
2006;Giovanna;Cardoso;Diamante;Rua F 634;Poços de Caldas (Minas Gerais) - 37701-142;GiovannaLimaCardoso@gustr.com;49;599.544.658-47
2007;Giovanna;Cardoso;Diamante;Estrada Plutão 884;Teresópolis (Rio de Janeiro) - 25976-245;GiovannaFerreiraCardoso@armyspy.com;83;636.227.607-88
2008;Giovanna;Cardoso;Bronze;Loteamento Jardim Petrópolis II E 1427;Maceió (Alagoas) - 57063-210;GiovannaSantosCardoso@einrot.com;50;255.017.023-71
2009;Guilherme;Cardoso;Bronze;Rua Osmar Dias Fernandes 930;Catalão (Goiás) - 75709-510;GuilhermeFerreiraCardoso@jourrapide.com;35;786.692.904-13
2010;Gustavo;Cardoso;Bronze;Rua Lima 673;Guarulhos (São Paulo) - 07054-090;GustavoCavalcantiCardoso@superrito.com;21;550.448.993-80
2011;Isabela;Cardoso;Prata;Rua Santos Ferreira de Freitas 1087;Mauá (São Paulo) - 09390-106;IsabelaSilvaCardoso@cuvox.de;39;871.095.010-94
2012;Isabella;Cardoso;Prata;Rua Antônio Aleixo de Araújo 729;Santa Luzia (Minas Gerais) - 33140-150;IsabellaRochaCardoso@gustr.com;28;216.753.290-36
2013;Isabella;Cardoso;Bronze;Rua Marco Bertuolo 526;São Paulo (São Paulo) - 04165-030;IsabellaBarrosCardoso@gustr.com;70;256.547.929-89
2014;Isabella;Cardoso;Bronze;Rua Maceió 1447;Belo Horizonte (Minas Gerais) - 30310-120;IsabellaMartinsCardoso@einrot.com;78;577.153.000-04
2015;Isabella;Cardoso;Platina;Quadra SHIS QL 12 Conjunto 15 1498;Lago Sul (Distrito Federal) - 71630-355;IsabellaGomesCardoso@superrito.com;50;844.792.885-38
2016;Isabella;Cardoso;Diamante;Travessa Antônio Caringi 1375;Porto Alegre (Rio Grande do Sul) - 90470-060;IsabellaGoncalvesCardoso@jourrapide.com;73;264.225.814-91
2017;Isabella;Cardoso;Diamante;Rua Trinta e Seis 776;Ribeirão das Neves (Minas Gerais) - 33826-018;IsabellaAraujoCardoso@fleckens.hu;48;866.172.689-11
2018;Isabelle;Cardoso;Diamante;Rua Inácio de Bulhões 761;São Paulo (São Paulo) - 04431-130;IsabelleOliveiraCardoso@rhyta.com;73;894.276.049-05
2019;Isabelle;Cardoso;Platina;2ª Travessa Tupinambá 1741;Salvador (Bahia) - 40450-115;IsabelleGomesCardoso@rhyta.com;22;841.704.627-50
2020;Isabelle;Cardoso;Diamante;Avenida Maria de Lourdes 1468;Salvador (Bahia) - 41225-260;IsabelleAlmeidaCardoso@gustr.com;70;446.765.188-89
2021;Joao;Cardoso;Diamante;Rua Pastoril de Almenara 1328;São Paulo (São Paulo) - 02993-040;JoaoBarbosaCardoso@armyspy.com;50;700.943.033-04
2022;Joao;Cardoso;Prata;Rua Hildebrando Cavalcanti 985;Jaboatão dos Guararapes (Pernambuco) - 54100-009;JoaoBarbosaCardoso@jourrapide.com;64;876.868.280-85
2023;João;Cardoso;Diamante;Rua Eduardo Nogueira 498;Campinas (São Paulo) - 13091-607;JoaoFernandesCardoso@fleckens.hu;69;844.307.875-81
2024;João;Cardoso;Diamante;Quadra QC 09 Bloco 01 1708;Valparaíso de Goiás (Goiás) - 72878-361;JoaoOliveiraCardoso@gustr.com;47;317.388.430-25
2025;João;Cardoso;Bronze;Quadra SHIGS 705 Bloco M 594;Brasília (Distrito Federal) - 70350-713;JoaoMeloCardoso@superrito.com;81;281.659.898-55
2026;João;Cardoso;Bronze;Rua Frazao de Carvalho 1567;Santana do Livramento (Rio Grande do Sul) - 97574-700;JoaoOliveiraCardoso@fleckens.hu;62;580.604.344-46
2027;João;Cardoso;Bronze;Rua Luiz Ruas 1650;Montes Claros (Minas Gerais) - 39401-165;JoaoGoncalvesCardoso@cuvox.de;62;647.498.690-58
2028;João;Cardoso;Bronze;Rua Montenegro 1371;São Lourenço da Mata (Pernambuco) - 54745-521;JoaoAraujoCardoso@teleworm.us;70;780.614.763-20
2029;José;Cardoso;Bronze;Rua Carlos Gomes 544;Itapira (São Paulo) - 13976-015;JoseCarvalhoCardoso@einrot.com;40;878.776.255-29
2030;José;Cardoso;Ouro;Rua Hélio José da Costa Milani 1346;Praia Grande (São Paulo) - 11720-110;JosePintoCardoso@superrito.com;67;664.542.926-65
2031;José;Cardoso;Ouro;Travessa Palmeira das Missões 644;Cachoeirinha (Rio Grande do Sul) - 94955-476;JoseRochaCardoso@dayrep.com;28;689.452.366-51
2032;José;Cardoso;Bronze;Rua Régua 801;Olinda (Pernambuco) - 53210-770;JoseBarrosCardoso@rhyta.com;70;963.046.783-63
2033;Júlia;Cardoso;Bronze;Rua Anchieta 1129;Ituiutaba (Minas Gerais) - 38304-074;JuliaAraujoCardoso@superrito.com;52;654.177.282-76
2034;Júlia;Cardoso;Bronze;Rua Alfa 1843;Camaçari (Bahia) - 42810-290;JuliaRochaCardoso@cuvox.de;67;701.549.223-74
2035;Júlia;Cardoso;Bronze;Rua Amauri de Medeiros 441;São Paulo (São Paulo) - 02867-020;JuliaSantosCardoso@armyspy.com;31;859.817.450-53
2036;Julian;Cardoso;Bronze;Praça Luzia Suruagy 167;Arapiraca (Alagoas) - 57315-740;JulianSouzaCardoso@fleckens.hu;81;971.560.840-03
2037;Julian;Cardoso;Bronze;Rua Vinte e Cinco de Agosto 136;Santa Luzia (Minas Gerais) - 33015-250;JulianRochaCardoso@dayrep.com;23;553.119.024-77
2038;Julieta;Cardoso;Bronze;Beco Célia 377;Rio de Janeiro (Rio de Janeiro) - 22725-802;JulietaCunhaCardoso@teleworm.us;62;649.940.095-54
2039;Júlio;Cardoso;Bronze;Avenida dos Andradas 940;Maringá (Paraná) - 87015-210;JulioRodriguesCardoso@gustr.com;54;779.656.066-40
2040;Júlio;Cardoso;Bronze;Rua Ana Rocha Avelino 612;Santa Bárbara D'Oeste (São Paulo) - 13456-002;JulioSouzaCardoso@jourrapide.com;27;777.493.696-35
2041;Júlio;Cardoso;Bronze;Rua Helena Degelmann 1986;Joinville (Santa Catarina) - 89218-580;JulioSouzaCardoso@gustr.com;82;463.835.729-62
2042;Kai;Cardoso;Bronze;Rua Lauro Muller 500;Joinville (Santa Catarina) - 89210-115;KaiPintoCardoso@rhyta.com;70;190.602.115-53
2043;Kai;Cardoso;Bronze;Rua Eunice Tyll 822;Petrópolis (Rio de Janeiro) - 25710-270;KaiMartinsCardoso@cuvox.de;75;554.195.523-88
2044;Kai;Cardoso;Bronze;Rua da Copel 634;Pato Branco (Paraná) - 85504-260;KaiGomesCardoso@fleckens.hu;33;672.295.380-76
2045;Kai;Cardoso;Bronze;Rua Isabel Ribeiro 1252;Piracicaba (São Paulo) - 13425-716;KaiCavalcantiCardoso@cuvox.de;39;288.712.086-76
2046;Kaua;Cardoso;Bronze;Rua Professor Marcos da Fonseca 100;Garanhuns (Pernambuco) - 55297-360;KauaSouzaCardoso@cuvox.de;74;777.026.410-37
2047;Kaua;Cardoso;Bronze;Rua Andrade Neves 984;Rio Grande (Rio Grande do Sul) - 96200-140;KauaAraujoCardoso@superrito.com;78;732.125.197-70
2048;Kaua;Cardoso;Bronze;Rua Doze 1374;Campinas (São Paulo) - 13064-851;KauaSilvaCardoso@cuvox.de;37;427.928.412-14
2049;Kaua;Cardoso;Bronze;Rua Professor Vicente Júlio de Oliveira 1850;São Roque (São Paulo) - 18135-440;KauaSousaCardoso@rhyta.com;72;173.808.122-20
2050;Kauã;Cardoso;Bronze;Rua Acesita 213;Telêmaco Borba (Paraná) - 84271-280;KauaGomesCardoso@superrito.com;64;632.204.347-11
2051;Kauã;Cardoso;Bronze;Rua Tupis 333;Belo Horizonte (Minas Gerais) - 30190-060;KauaLimaCardoso@teleworm.us;78;407.124.471-21
2052;Kauan;Cardoso;Bronze;Rua Bartolomeu Peres 1076;Paranavaí (Paraná) - 87707-140;KauanFerreiraCardoso@fleckens.hu;74;988.508.272-70
2053;Kauan;Cardoso;Bronze;Praça Tancredo Neves 243;Jacareí (São Paulo) - 12322-780;KauanSantosCardoso@fleckens.hu;64;472.863.736-09
2054;Kauan;Cardoso;Bronze;Rua Cypriano Souza Coutinho 1256;Belo Horizonte (Minas Gerais) - 30320-730;KauanFernandesCardoso@einrot.com;56;464.017.159-52
2055;Kauan;Cardoso;Bronze;Rua Alberto Lotto 928;Araras (São Paulo) - 13609-253;KauanPereiraCardoso@gustr.com;44;505.506.888-46
2056;Kauê;Cardoso;Bronze;Rua Sultana 563;Rio de Janeiro (Rio de Janeiro) - 21211-060;KaueCavalcantiCardoso@fleckens.hu;41;292.779.488-09
2057;Kauê;Cardoso;Bronze;Rua do Canal 748;Rio de Janeiro (Rio de Janeiro) - 22620-120;KaueAzevedoCardoso@dayrep.com;42;288.574.619-04
2058;Kauê;Cardoso;Bronze;Rua Olinda 787;Ipatinga (Minas Gerais) - 35164-270;KaueFerreiraCardoso@teleworm.us;33;230.136.487-91
2059;Kauê;Cardoso;Bronze;Avenida Luiz do Couto 45;Goiânia (Goiás) - 74830-100;KaueAzevedoCardoso@dayrep.com;32;141.399.429-67
2060;Kauê;Cardoso;Bronze;Rua João Duarte Novaes Filho 1056;Piracicaba (São Paulo) - 13401-475;KaueCarvalhoCardoso@gustr.com;27;203.076.922-30
2061;Kauê;Cardoso;Bronze;Rua Pinheiro Machado 963;Caxias do Sul (Rio Grande do Sul) - 95020-170;KaueSouzaCardoso@rhyta.com;41;199.837.048-89
2062;Lara;Cardoso;Bronze;Rua Raimundo Luzia da Silveira 1635;Governador Valadares (Minas Gerais) - 35043-490;LaraMeloCardoso@jourrapide.com;42;934.050.614-66
2063;Lara;Cardoso;Bronze;Travessa E 569;Manaus (Amazonas) - 69038-771;LaraGoncalvesCardoso@rhyta.com;61;310.513.886-27
2064;Lara;Cardoso;Bronze;Avenida Guilhermina Finholdt 1072;Ituiutaba (Minas Gerais) - 38303-068;LaraRodriguesCardoso@rhyta.com;40;931.281.016-20
2065;Larissa;Cardoso;Bronze;Rua Cinco 610;Campinas (São Paulo) - 13067-815;LarissaGoncalvesCardoso@einrot.com;58;658.566.063-37
2066;Larissa;Cardoso;Bronze;Rua Somália 685;Belo Horizonte (Minas Gerais) - 31785-390;LarissaFernandesCardoso@superrito.com;61;759.908.434-70
2067;Larissa;Cardoso;Bronze;Rua Sanitária 1257;Governador Valadares (Minas Gerais) - 35053-580;LarissaPereiraCardoso@einrot.com;25;782.118.473-02
2068;Larissa;Cardoso;Bronze;Rua do Curiango 715;Jaboatão dos Guararapes (Pernambuco) - 54230-300;LarissaGoncalvesCardoso@rhyta.com;55;604.468.414-80
2069;Laura;Cardoso;Bronze;Rua Armação 26;São José (Santa Catarina) - 88110-775;LauraCunhaCardoso@rhyta.com;55;222.989.401-34
2070;Laura;Cardoso;Bronze;Rua Aluízio Pacheco Ferreira 1320;Franca (São Paulo) - 14409-043;LauraGoncalvesCardoso@superrito.com;78;244.490.851-16
2071;Lavinia;Cardoso;Bronze;Travessa Pedro Moreira 986;Araguari (Minas Gerais) - 38440-266;LaviniaSantosCardoso@fleckens.hu;52;430.043.569-37
2072;Lavinia;Cardoso;Bronze;2ª Travessa Jacira 671;Recife (Pernambuco) - 52280-732;LaviniaGoncalvesCardoso@dayrep.com;56;223.435.863-90
2073;Lavinia;Cardoso;Bronze;Rua C 576;Araguaína (Tocantins) - 77824-660;LaviniaBarbosaCardoso@jourrapide.com;22;602.980.594-01
2074;Leila;Cardoso;Bronze;Travessa da Alegria 594;Santo Antônio de Jesus (Bahia) - 44572-460;LeilaCastroCardoso@armyspy.com;56;417.486.233-89
